Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Relative yield change,Sowing month,Harvesting month,E,PB,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Clay loam,ST_Silt loam,Water applied in CT,Fertilization CT _No,Fertilization CT _Yes,Irrigation CT_No,Irrigation CT_Yes,Yield of CT
53.12,-114.47,100,1990,73,11,0.0316,5,9,389.811,60.489,21.0799,2.61862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3101.0
53.42,-113.55,121,1980,73,11,0.1384,5,9,374.692,73.908,19.639,4.43577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1199.0
53.42,-113.55,121,1980,73,11,-0.2929,5,9,374.692,73.908,19.639,4.43577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1690.0
53.42,-113.55,121,1981,73,11,0.2487,5,9,402.098,-72.798,25.9726,5.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1355.0
53.42,-113.55,121,1981,73,11,0.02,5,9,402.098,-72.798,25.9726,5.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2904.0
53.42,-113.55,121,1981,73,11,-0.1575,5,9,402.098,-72.798,25.9726,5.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2229.0
53.42,-113.55,121,1982,73,11,-0.3753,5,9,375.39,-37.49,22.70442,2.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3581.0
53.42,-113.55,121,1982,73,11,-0.3814,5,9,375.39,-37.49,22.70442,2.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4992.0
53.42,-113.55,121,1982,73,11,-0.3974,5,9,375.39,-37.49,22.70442,2.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3198.0
53.42,-113.55,121,1983,73,11,0.1688,5,9,383.338,-62.738,24.89433,2.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1161.0
53.42,-113.55,121,1983,73,11,0.1681,5,9,383.338,-62.738,24.89433,2.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1559.0
53.42,-113.55,121,1983,73,11,-0.0956,5,9,383.338,-62.738,24.89433,2.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1329.0
53.42,-113.55,121,1984,73,11,0.0908,5,9,378.119,-27.419,24.42679,2.47686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2666.0
53.42,-113.55,121,1984,73,11,-0.0422,5,9,378.119,-27.419,24.42679,2.47686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2728.0
53.42,-113.55,121,1984,73,11,-0.2389,5,9,378.119,-27.419,24.42679,2.47686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4491.0
53.42,-113.55,121,1987,73,11,0.086,5,9,403.294,-14.794,22.55742,3.80804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1815.0
53.42,-113.55,121,1987,73,11,-0.0935,5,9,403.294,-14.794,22.55742,3.80804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2106.0
53.42,-113.55,121,1987,73,11,-0.2257,5,9,403.294,-14.794,22.55742,3.80804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4085.0
53.42,-113.55,121,1988,73,11,0.0929,5,9,402.722,36.878,22.07582,4.25696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2401.0
53.42,-113.55,121,1988,73,11,-0.1096,5,9,402.722,36.878,22.07582,4.25696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2738.0
53.42,-113.55,121,1988,73,11,-0.202,5,9,402.722,36.878,22.07582,4.25696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4103.0
53.42,-113.55,121,1989,73,11,0.0384,5,9,391.731,13.469,23.33975,2.96978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1590.0
53.42,-113.55,121,1989,73,11,-0.0315,5,9,391.731,13.469,23.33975,2.96978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2664.0
53.42,-113.55,121,1989,73,11,-0.0881,5,9,391.731,13.469,23.33975,2.96978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1590.0
53.42,-113.55,121,1990,73,11,-0.2297,5,9,399.203,-58.603,22.73071,3.92362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,5120.0
53.42,-113.55,121,1990,73,11,-0.2465,5,9,399.203,-58.603,22.73071,3.92362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2544.0
53.42,-113.55,121,1990,73,11,-0.3208,5,9,399.203,-58.603,22.73071,3.92362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2344.0
4.72,7.02,0,1981,73,0,-0.2483,5,9,520.36,1347.14,29.63251,21.47589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6585.0
4.72,7.02,0,1982,73,0,-0.122,5,9,515.36,1231.94,29.49873,20.22633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6428.0
4.72,7.02,0,1982,73,0,-0.3659,5,9,515.36,1231.94,29.49873,20.22633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3351.0
4.72,7.02,0,1981,73,0,-0.3688,5,9,520.36,1347.14,29.63251,21.47589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5765.0
7.5,3.9,22,1981,58,0,-0.0385,5,9,394.675,283.725,30.9131,22.13786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5200.0
7.5,3.9,22,1981,58,0,-0.08,5,9,394.675,283.725,30.9131,22.13786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,7500.0
7.5,3.9,22,1981,122,0,-0.0571,5,9,394.675,283.725,30.9131,22.13786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3500.0
7.5,3.9,22,1981,58,0,-0.1343,5,9,394.675,283.725,30.9131,22.13786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6700.0
7.5,3.9,22,1981,58,0,0.0614,5,9,394.675,283.725,30.9131,22.13786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11400.0
7.5,3.9,22,1982,58,0,0.098,5,9,388.035,56.865,30.27371,21.67296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5100.0
7.25,5.17,86,1989,73,0,-0.4474,3,7,460.037,521.064,32.63726,22.0578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2872.0
7.25,5.17,86,1989,73,0,-0.5492,3,7,460.037,521.064,32.63726,22.0578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2611.0
7.25,5.17,86,1990,73,0,-0.3559,3,7,471.476,227.124,34.88898,22.12542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,2897.0
37.47,-88.75,117,1989,157,109,-0.2016,5,10,565.998,-10.898,31.15437,8.07406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11260.0
37.47,-88.75,117,1991,157,109,-0.0045,5,10,587.411,-184.111,33.23314,9.01073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6600.0
37.47,-88.75,117,1993,157,109,0.0738,5,10,581.052,35.048,34.80251,6.97356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10980.0
37.47,-88.75,117,1995,157,109,0.1186,5,10,601.461,-28.061,33.2078,8.06134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10370.0
37.47,-88.75,117,1997,157,109,0.0292,5,10,560.312,-44.012,31.40329,8.03146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9590.0
37.47,-88.75,117,1999,157,109,0.1633,5,10,613.559,-244.259,32.50841,6.92048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6980.0
37.47,-88.75,117,2001,157,109,-0.059,5,10,602.428,63.072,30.82753,7.93461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10340.0
37.47,-88.75,117,2003,157,109,-0.1471,5,10,564.453,117.147,30.9416,7.98442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7820.0
37.47,-88.75,117,2005,157,109,-0.0009,5,10,593.868,-35.368,31.8324,8.25994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11410.0
37.47,-88.75,117,2007,157,109,-0.1187,5,10,615.233,-92.333,35.08993,10.77387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7330.0
37.47,-88.75,117,2009,157,109,-0.0663,5,10,544.071,306.029,29.78922,8.29714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,14030.0
37.47,-88.75,117,2011,157,109,-0.2018,5,10,611.728,64.072,31.72734,7.17317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7680.0
37.47,-88.75,117,1990,157,109,-0.0954,5,10,577.798,28.902,32.29261,6.1964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2620.0
37.47,-88.75,117,1994,157,109,0.9262,5,10,581.113,-191.713,31.33563,8.95939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1490.0
37.47,-88.75,117,1996,157,109,0.0823,5,10,595.439,84.261,30.85126,8.58438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2430.0
37.47,-88.75,117,1998,157,109,-0.0436,5,10,611.225,81.275,30.33976,8.91915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2750.0
37.47,-88.75,117,2000,157,109,0.0,5,10,610.471,-97.571,30.88516,9.42183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2320.0
37.47,-88.75,117,2002,157,109,0.197,5,10,589.602,17.398,32.48678,9.35364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1980.0
37.47,-88.75,117,2006,157,109,0.0226,5,10,577.9,331.0,30.8876,7.14616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3100.0
37.47,-88.75,117,2008,157,109,-0.0658,5,10,591.043,-133.643,30.3538,7.92716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3040.0
37.47,-88.75,117,2010,157,109,0.0208,5,10,632.408,-180.808,32.52816,7.1618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2880.0
37.47,-88.75,117,2012,157,109,0.456,5,10,607.856,-38.356,33.23981,8.13023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1820.0
43.28,-81.47,92,1994,73,54,-0.074,5,10,541.217,-123.017,25.52041,5.62255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,8240.0
43.28,-81.47,92,1995,73,54,-0.1217,5,10,552.26,-131.56,27.27467,6.81687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,9610.0
43.02,-82.12,121,1994,73,54,-0.0885,5,10,508.529,-74.429,26.19134,6.65006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11750.0
43.02,-82.12,121,1995,73,54,-0.0758,5,10,517.099,-68.499,28.07955,8.08939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7780.0
43.28,-81.47,92,1994,73,54,-0.1391,5,10,541.217,-123.017,25.52041,5.62255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,8340.0
43.28,-81.47,92,1995,73,54,-0.108,5,10,552.26,-131.56,27.27467,6.81687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,9350.0
43.02,-82.12,121,1994,73,54,-0.1035,5,10,508.529,-74.429,26.19134,6.65006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11300.0
43.02,-82.12,121,1995,73,54,-0.1412,5,10,517.099,-68.499,28.07955,8.08939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7930.0
7.5,3.9,96,1980,48,62,0.1919,3,7,441.423,242.977,33.7616,22.35871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2595.0
7.5,3.9,96,1980,48,62,0.0546,3,7,441.423,242.977,33.7616,22.35871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5384.0
12.42,-1.35,46,2000,73,158,0.0741,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2023.0
12.42,-1.35,46,2000,73,157,-0.1971,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1395.0
12.42,-1.35,46,2000,73,157,-0.2177,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1833.0
12.42,-1.35,46,2000,73,158,-0.2492,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2432.0
12.42,-1.35,46,2000,73,208,-0.4113,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,778.0
12.42,-1.35,46,2000,73,157,-0.547,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1320.0
12.42,-1.35,46,2000,73,0,-0.6161,6,11,613.844,-86.844,35.58207,21.36683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1029.0
12.42,-1.35,46,2001,73,0,-0.1379,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1153.0
12.42,-1.35,46,2001,73,208,-0.1861,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,962.0
12.42,-1.35,46,2001,73,158,-0.2105,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1530.0
12.42,-1.35,46,2001,73,157,-0.2124,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1714.0
12.42,-1.35,46,2001,73,157,-0.4475,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1524.0
12.42,-1.35,46,2001,73,158,-0.5208,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2598.0
12.42,-1.35,46,2001,73,157,-0.7179,6,11,597.185,-0.085,36.52222,20.42288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1191.0
51.03,17.35,105,1999,74,193,-0.008,4,10,396.822,35.978,25.00612,4.77815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8740.0
51.03,17.35,105,1999,74,193,-0.0179,4,10,396.822,35.978,25.00612,4.77815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8960.0
51.03,17.35,105,1999,74,193,-0.0636,4,10,396.822,35.978,25.00612,4.77815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9270.0
51.03,17.35,105,1999,74,193,-0.0661,4,10,396.822,35.978,25.00612,4.77815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9080.0
51.03,17.35,105,2002,74,193,0.0253,4,10,405.625,78.675,26.06737,3.71739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9080.0
51.03,17.35,110,2002,74,193,-0.0249,4,10,405.625,78.675,26.06737,3.71739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9620.0
51.03,17.35,110,2002,74,193,-0.0479,4,10,405.625,78.675,26.06737,3.71739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9820.0
51.03,17.35,110,2002,74,193,-0.105,4,10,405.625,78.675,26.06737,3.71739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10950.0
51.03,17.35,110,2003,74,193,0.0582,4,10,428.102,-24.602,26.64484,1.77962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11340.0
51.03,17.35,110,2003,74,193,0.0566,4,10,428.102,-24.602,26.64484,1.77962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11660.0
51.03,17.35,110,2003,74,193,0.0233,4,10,428.102,-24.602,26.64484,1.77962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12020.0
51.03,17.35,110,2003,74,193,-0.0163,4,10,428.102,-24.602,26.64484,1.77962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,12240.0
42.7,13.87,86,2015,42,62,-0.009,11,7,575.759,47.141,24.93683,-1.25412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5560.0
42.7,13.87,86,2015,42,62,0.0998,11,7,575.759,47.141,24.93683,-1.25412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,5610.0
42.7,13.87,86,2016,34,62,0.1232,11,7,597.779,57.321,25.79672,-2.80289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,2840.0
42.7,13.87,86,2016,34,62,0.2211,11,7,597.779,57.321,25.79672,-2.80289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3030.0
36.18,37.55,29,1991,168,0,0.4915,11,6,415.782,-191.482,32.22242,0.22076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,588.0
36.18,37.55,29,1991,168,0,0.2857,11,6,415.782,-191.482,32.22242,0.22076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,483.0
36.18,37.55,29,1994,168,0,-0.0512,11,6,437.051,-239.451,35.04093,2.98645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2361.0
36.18,37.55,29,1994,168,0,-0.0886,11,6,437.051,-239.451,35.04093,2.98645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2066.0
41.8,1.12,117,2015,52,0,0.015,3,10,667.161,-507.361,34.45457,5.2742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11319.0
41.8,1.12,117,2016,52,0,0.0519,3,10,648.357,-496.857,33.35267,3.57247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,11489.0
41.8,1.12,117,2017,52,0,0.2369,3,10,671.08,-417.48,33.27401,4.93877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,9702.0
41.8,1.12,117,2015,52,0,0.9993,3,10,667.161,-507.361,34.45457,5.2742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5702.0
