Crop growing season recorded in the paper,Crop sequence (details)_1,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,E,Fertilization CT _No,Fertilization CT _Yes,Fertilization NT_No,Fertilization NT_Yes,Harvest year,Harvesting month,Initial year of NT practice ( or first year of experiment if missing),Irrigation CT_No,Irrigation CT_Yes,Irrigation NT_No,Irrigation NT_Yes,Journal,Latitude,Longitude,N input rates with the unit kg N ha-1 (details),N input_No,N input_Yes,PB,Relative yield change,Residue management of previous crop in NT (details),ST_Clay loam,ST_Silt loam,Soil cover in NT_No,Soil cover in NT_Yes,Soil information recorded in the paper,Sowing month,Sowing year,Tmax,Tmin,Water applied in CT,Water applied in NT,Year,Years since NT started (yrs),Yield increase with NT_Yes,Yield of CT,Yield of NT
55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.625,0.0,1.0,0.0,1.0,1988,9,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,-57.225,0.633,109,0.0,0.0,0.0,1.0,108,4,1988,32.2319,7.10583,0,0,9,5,1.0,4060.0,6630.0
73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.521,0.0,1.0,0.0,1.0,1984,11,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,128.279,-0.1025,109,0.0,0.0,0.0,1.0,108,6,1984,29.51864,1.45893,0,0,9,1,0.0,2830.0,2540.0
73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,481.357,0.0,1.0,0.0,1.0,1987,11,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,74.043,0.247,109,0.0,0.0,0.0,1.0,108,6,1987,32.52586,4.07317,0,0,9,4,1.0,2470.0,3080.0
73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,473.076,0.0,1.0,0.0,1.0,1988,11,1984,0.0,1.0,0.0,1.0,102,36.38,-79.69,151,0.0,1.0,94.124,0.1869,109,0.0,0.0,0.0,1.0,108,6,1988,32.2319,3.76706,0,0,9,5,1.0,2140.0,2540.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0734,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,9008.0,8347.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.084,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,9438.0,8645.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0681,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,9702.0,9041.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0649,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,11719.0,10959.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0389,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,11884.0,11422.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0392,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,10959.0,10529.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.228,0.0,1.0,0.0,1.0,2012,9,2011,0.0,1.0,0.0,1.0,23,35.3,113.9,117,0.0,1.0,35.072,-0.0479,109,0.0,0.0,0.0,1.0,92,5,2011,33.59284,15.92283,0,0,34,1,0.0,8975.0,8545.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.968,0.0,1.0,0.0,1.0,2013,7,2007,0.0,1.0,0.0,1.0,10,35.33,110.1,62,0.0,1.0,-70.368,0.0523,109,0.0,0.0,0.0,1.0,100,3,2013,28.41125,5.12454,0,0,34,7,1.0,8757.0,9215.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.997,0.0,1.0,0.0,1.0,2014,7,2007,0.0,1.0,0.0,1.0,10,35.33,110.1,62,0.0,1.0,-108.497,-0.0921,109,0.0,0.0,0.0,1.0,100,3,2014,29.40154,3.51329,0,0,34,8,0.0,9244.0,8393.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,431.219,0.0,1.0,0.0,1.0,2016,7,2007,0.0,1.0,0.0,1.0,10,35.33,110.1,62,0.0,1.0,12.481,0.064,109,0.0,0.0,0.0,1.0,100,3,2016,28.80748,2.59857,0,0,34,10,1.0,10607.0,11286.0
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.35,0.0,1.0,0.0,1.0,2000,9,1994,0.0,1.0,0.0,1.0,34,51.7,-113.22,197,0.0,1.0,-150.15,0.4447,94,0.0,0.0,0.0,1.0,38,5,2000,25.65182,2.64796,0,0,24,7,1.0,1608.0,2323.0
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405.518,0.0,1.0,0.0,1.0,2001,9,1994,0.0,1.0,0.0,1.0,34,51.7,-113.22,197,0.0,1.0,-243.218,0.1794,94,0.0,0.0,0.0,1.0,38,5,2001,28.18925,4.02946,0,0,24,8,1.0,1895.0,2235.0
79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,384.919,0.0,1.0,0.0,1.0,2002,9,1994,0.0,1.0,0.0,1.0,34,51.7,-113.22,197,0.0,1.0,-160.819,1.4706,94,0.0,0.0,0.0,1.0,38,5,2002,27.54841,0.99583,0,0,24,9,1.0,391.0,966.0
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.215,0.0,1.0,0.0,1.0,2003,9,1994,0.0,1.0,0.0,1.0,34,51.7,-113.22,197,0.0,1.0,-254.915,0.0329,94,0.0,0.0,0.0,1.0,38,5,2003,26.94302,2.90929,0,0,24,10,1.0,2676.0,2764.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,469.464,0.0,1.0,0.0,1.0,1994,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,62,0.0,1.0,-159.264,-0.0322,80,0.0,0.0,0.0,1.0,72,5,1994,29.42001,8.76957,0,0,29,2,0.0,3318.0,3211.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450.886,0.0,1.0,0.0,1.0,1995,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-50.886,-0.2121,80,0.0,0.0,0.0,1.0,72,5,1995,29.9373,9.46676,0,0,29,3,0.0,6967.0,5489.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,432.966,0.0,1.0,0.0,1.0,1996,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,19.034,-0.2168,80,0.0,0.0,0.0,1.0,72,5,1996,27.99201,9.04353,0,0,29,4,0.0,6324.0,4953.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,430.86,0.0,1.0,0.0,1.0,2003,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,58.84,-0.0688,80,0.0,0.0,0.0,1.0,72,5,2003,28.11063,11.6023,0,0,29,11,0.0,5885.0,5480.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,441.69,0.0,1.0,0.0,1.0,2004,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-59.99,-0.1263,80,0.0,0.0,0.0,1.0,72,5,2004,28.69421,10.67545,0,0,29,12,0.0,5290.0,4622.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,447.945,0.0,1.0,0.0,1.0,2005,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-42.745,-0.1432,80,0.0,0.0,0.0,1.0,72,5,2005,30.97464,11.51271,0,0,29,13,0.0,5076.0,4349.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,458.787,0.0,1.0,0.0,1.0,2006,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-34.587,0.0244,80,0.0,0.0,0.0,1.0,72,5,2006,30.29687,11.63358,0,0,29,14,1.0,4874.0,4993.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.791,0.0,1.0,0.0,1.0,2007,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-20.991,-0.1622,80,0.0,0.0,0.0,1.0,72,5,2007,29.05709,10.78784,0,0,29,15,0.0,7498.0,6282.0
160,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,464.075,0.0,1.0,0.0,1.0,2008,9,1993,1.0,0.0,1.0,0.0,53,37.5,112.5,65,0.0,1.0,-173.975,-0.0797,80,0.0,0.0,0.0,1.0,108,5,2008,29.74644,10.25183,0,0,29,16,0.0,6438.0,5925.0
160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,470.797,0.0,1.0,0.0,1.0,1987,9,1985,1.0,0.0,1.0,0.0,53,36.0,113.0,65,0.0,1.0,-108.397,-0.0935,171,0.0,0.0,0.0,1.0,108,5,1987,29.25591,11.7396,0,0,29,3,0.0,6748.0,6117.0
160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,435.058,0.0,1.0,0.0,1.0,1988,9,1985,1.0,0.0,1.0,0.0,53,36.0,113.0,65,0.0,1.0,19.242,-0.2923,171,0.0,0.0,0.0,1.0,108,5,1988,28.34696,11.9629,0,0,29,4,0.0,3876.0,2743.0
160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,441.61,0.0,1.0,0.0,1.0,1989,9,1985,1.0,0.0,1.0,0.0,53,36.0,113.0,65,0.0,1.0,-85.91,-0.1962,171,0.0,0.0,0.0,1.0,108,5,1989,26.41329,10.68587,0,0,29,5,0.0,6381.0,5129.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,620.688,0.0,1.0,0.0,1.0,2003,6,1999,1.0,0.0,1.0,0.0,53,34.5,113.0,62,0.0,1.0,-50.888,0.1001,109,0.0,0.0,0.0,1.0,72,9,2002,29.1305,-3.3587,0,0,29,4,1.0,4365.0,4802.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,646.632,0.0,1.0,0.0,1.0,2004,6,1999,1.0,0.0,1.0,0.0,53,34.5,113.0,62,0.0,1.0,149.768,0.0443,109,0.0,0.0,0.0,1.0,72,9,2003,28.83695,-2.89792,0,0,29,5,1.0,4109.0,4291.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647.169,0.0,1.0,0.0,1.0,2005,6,1999,1.0,0.0,1.0,0.0,53,34.5,113.0,62,0.0,1.0,-113.169,0.1613,109,0.0,0.0,0.0,1.0,72,9,2004,32.60032,-4.48129,0,0,29,6,1.0,4569.0,5306.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.067,0.0,1.0,0.0,1.0,1991,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,71.233,-0.0321,109,0.0,0.0,0.0,1.0,110,4,1991,32.42423,11.67686,0,0,28,12,0.0,6847.0,6627.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.067,0.0,1.0,0.0,1.0,1991,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,71.233,-0.1051,109,0.0,0.0,0.0,1.0,110,4,1991,32.42423,11.67686,0,0,28,12,0.0,5558.0,4974.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.067,0.0,1.0,0.0,1.0,1991,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,71.233,-0.129,109,0.0,0.0,0.0,1.0,110,4,1991,32.42423,11.67686,0,0,28,12,0.0,6474.0,5639.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.067,0.0,1.0,0.0,1.0,1991,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,71.233,-0.1492,109,0.0,0.0,0.0,1.0,110,4,1991,32.42423,11.67686,0,0,28,12,0.0,7019.0,5972.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.077,0.0,1.0,0.0,1.0,1993,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-99.477,0.0847,109,0.0,0.0,0.0,1.0,110,4,1993,35.02888,6.68193,0,0,28,14,1.0,3354.0,3638.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.077,0.0,1.0,0.0,1.0,1993,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-99.477,0.066,109,0.0,0.0,0.0,1.0,110,4,1993,35.02888,6.68193,0,0,28,14,1.0,4241.0,4521.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.077,0.0,1.0,0.0,1.0,1993,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-99.477,0.0343,109,0.0,0.0,0.0,1.0,110,4,1993,35.02888,6.68193,0,0,28,14,1.0,4545.0,4701.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.077,0.0,1.0,0.0,1.0,1993,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-99.477,-0.201,109,0.0,0.0,0.0,1.0,110,4,1993,35.02888,6.68193,0,0,28,14,0.0,3751.0,2997.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.544,0.0,1.0,0.0,1.0,1994,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,242.756,-0.0328,109,0.0,0.0,0.0,1.0,110,4,1994,30.85223,9.8688,0,0,28,15,0.0,8104.0,7838.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.544,0.0,1.0,0.0,1.0,1994,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,242.756,-0.0331,109,0.0,0.0,0.0,1.0,110,4,1994,30.85223,9.8688,0,0,28,15,0.0,8228.0,7956.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.544,0.0,1.0,0.0,1.0,1994,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,242.756,-0.0743,109,0.0,0.0,0.0,1.0,110,4,1994,30.85223,9.8688,0,0,28,15,0.0,8132.0,7528.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.544,0.0,1.0,0.0,1.0,1994,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,242.756,-0.1764,109,0.0,0.0,0.0,1.0,110,4,1994,30.85223,9.8688,0,0,28,15,0.0,9195.0,7573.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.644,0.0,1.0,0.0,1.0,1995,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-10.444,0.0726,109,0.0,0.0,0.0,1.0,110,4,1995,33.63775,8.52692,0,0,28,16,1.0,6117.0,6561.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.644,0.0,1.0,0.0,1.0,1995,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-10.444,0.0417,109,0.0,0.0,0.0,1.0,110,4,1995,33.63775,8.52692,0,0,28,16,1.0,6408.0,6675.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.644,0.0,1.0,0.0,1.0,1995,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-10.444,-0.14,109,0.0,0.0,0.0,1.0,110,4,1995,33.63775,8.52692,0,0,28,16,0.0,5920.0,5091.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.644,0.0,1.0,0.0,1.0,1995,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-10.444,-0.256,109,0.0,0.0,0.0,1.0,110,4,1995,33.63775,8.52692,0,0,28,16,0.0,6038.0,4492.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628.795,0.0,1.0,0.0,1.0,1996,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,95.205,-0.1714,109,0.0,0.0,0.0,1.0,110,4,1996,31.13493,6.42071,0,0,28,17,0.0,9510.0,7880.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628.795,0.0,1.0,0.0,1.0,1996,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,95.205,-0.2069,109,0.0,0.0,0.0,1.0,110,4,1996,31.13493,6.42071,0,0,28,17,0.0,9318.0,7390.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628.795,0.0,1.0,0.0,1.0,1996,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,95.205,-0.3555,109,0.0,0.0,0.0,1.0,110,4,1996,31.13493,6.42071,0,0,28,17,0.0,8148.0,5251.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628.795,0.0,1.0,0.0,1.0,1996,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,95.205,-0.3963,109,0.0,0.0,0.0,1.0,110,4,1996,31.13493,6.42071,0,0,28,17,0.0,8473.0,5115.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.343,0.0,1.0,0.0,1.0,1997,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,299.057,-0.0849,109,0.0,0.0,0.0,1.0,110,4,1997,32.00902,6.33477,0,0,28,18,0.0,7513.0,6875.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.343,0.0,1.0,0.0,1.0,1997,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,299.057,-0.2169,109,0.0,0.0,0.0,1.0,110,4,1997,32.00902,6.33477,0,0,28,18,0.0,8383.0,6565.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.343,0.0,1.0,0.0,1.0,1997,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,299.057,-0.2312,109,0.0,0.0,0.0,1.0,110,4,1997,32.00902,6.33477,0,0,28,18,0.0,8777.0,6748.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595.343,0.0,1.0,0.0,1.0,1997,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,299.057,-0.2537,109,0.0,0.0,0.0,1.0,110,4,1997,32.00902,6.33477,0,0,28,18,0.0,6751.0,5038.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.371,0.0,1.0,0.0,1.0,1998,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-26.971,-0.1119,109,0.0,0.0,0.0,1.0,110,4,1998,32.34329,8.52078,0,0,28,19,0.0,7595.0,6745.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.371,0.0,1.0,0.0,1.0,1998,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-26.971,-0.1616,109,0.0,0.0,0.0,1.0,110,4,1998,32.34329,8.52078,0,0,28,19,0.0,7010.0,5877.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.371,0.0,1.0,0.0,1.0,1998,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,-26.971,-0.6168,109,0.0,0.0,0.0,1.0,110,4,1998,32.34329,8.52078,0,0,28,19,0.0,5741.0,2200.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,646.371,0.0,1.0,0.0,1.0,1998,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-26.971,-0.6844,109,0.0,0.0,0.0,1.0,110,4,1998,32.34329,8.52078,0,0,28,19,0.0,6235.0,1968.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609.677,0.0,1.0,0.0,1.0,2001,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,189.923,0.2635,109,0.0,0.0,0.0,1.0,110,4,2001,31.09053,10.40166,0,0,28,22,1.0,10409.0,13152.0
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609.677,0.0,1.0,0.0,1.0,2001,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,189.923,0.2398,109,0.0,0.0,0.0,1.0,110,4,2001,31.09053,10.40166,0,0,28,22,1.0,9394.0,11647.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609.677,0.0,1.0,0.0,1.0,2001,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,189.923,0.1805,109,0.0,0.0,0.0,1.0,110,4,2001,31.09053,10.40166,0,0,28,22,1.0,10750.0,12690.0
60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609.677,0.0,1.0,0.0,1.0,2001,9,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,183,0.0,1.0,189.923,-0.0534,109,0.0,0.0,0.0,1.0,110,4,2001,31.09053,10.40166,0,0,28,22,0.0,11508.0,10894.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,498.555,1.0,0.0,1.0,0.0,1991,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,-104.555,0.1548,109,0.0,0.0,0.0,1.0,110,6,1991,32.42423,1.73471,0,0,28,12,1.0,2281.0,2634.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,498.555,0.0,1.0,0.0,1.0,1991,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-104.555,0.0424,109,0.0,0.0,0.0,1.0,110,6,1991,32.42423,1.73471,0,0,28,12,1.0,2715.0,2830.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,498.555,1.0,0.0,1.0,0.0,1991,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,-104.555,-0.0859,109,0.0,0.0,0.0,1.0,110,6,1991,32.42423,1.73471,0,0,28,12,0.0,2281.0,2085.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,498.555,0.0,1.0,0.0,1.0,1991,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-104.555,-0.103,109,0.0,0.0,0.0,1.0,110,6,1991,32.42423,1.73471,0,0,28,12,0.0,2815.0,2525.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.454,0.0,1.0,0.0,1.0,1993,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-47.054,0.0177,109,0.0,0.0,0.0,1.0,110,6,1993,35.02888,2.76552,0,0,28,14,1.0,1983.0,2018.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.454,1.0,0.0,1.0,0.0,1993,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,-47.054,-0.0353,109,0.0,0.0,0.0,1.0,110,6,1993,35.02888,2.76552,0,0,28,14,0.0,1730.0,1669.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.454,1.0,0.0,1.0,0.0,1993,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,-47.054,-0.0578,109,0.0,0.0,0.0,1.0,110,6,1993,35.02888,2.76552,0,0,28,14,0.0,1730.0,1630.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.454,0.0,1.0,0.0,1.0,1993,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,-47.054,-0.0671,109,0.0,0.0,0.0,1.0,110,6,1993,35.02888,2.76552,0,0,28,14,0.0,1983.0,1850.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,465.504,1.0,0.0,1.0,0.0,1994,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,317.396,0.0284,109,0.0,0.0,0.0,1.0,110,6,1994,30.85223,5.99667,0,0,28,15,1.0,2680.0,2756.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,465.504,1.0,0.0,1.0,0.0,1994,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,317.396,0.0086,109,0.0,0.0,0.0,1.0,110,6,1994,30.85223,5.99667,0,0,28,15,1.0,2680.0,2703.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,465.504,0.0,1.0,0.0,1.0,1994,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,317.396,-0.1534,109,0.0,0.0,0.0,1.0,110,6,1994,30.85223,5.99667,0,0,28,15,0.0,3702.0,3134.0
116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,465.504,0.0,1.0,0.0,1.0,1994,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,31,0.0,1.0,317.396,-0.184,109,0.0,0.0,0.0,1.0,110,6,1994,30.85223,5.99667,0,0,28,15,0.0,3702.0,3021.0
116,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,513.111,1.0,0.0,1.0,0.0,1995,11,1980,0.0,1.0,0.0,1.0,17,34.3,-86.02,0,1.0,0.0,371.089,0.1108,109,0.0,0.0,0.0,1.0,110,6,1995,33.63775,0.96998,0,0,28,16,1.0,3104.0,3448.0
